Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),01 - Total Click + View Conversions
Healthcare,Webbula,13955228.0,0,199,0.355383585761965,0
Healthcare,Webbula,13955236.0,0,150,0.266342791996466,0
Healthcare,Webbula,14297987.0,0,3,0.010654428325933,0
Healthcare,Webbula,14302322.0,0,0,0.0,0
Healthcare,Webbula,14302886.0,0,0,0.0,0
Healthcare,Webbula,14303035.0,0,25,0.046915966086320995,0
Healthcare,Webbula,14303560.0,0,0,0.0,0
Healthcare,Webbula,14303988.0,0,1,0.002724918116786,0
Healthcare,Wodwo,13766087.0,0,1,0.001680998181756,0
Healthcare,Zeotap,7724876.0,8,3233,5.970188634328413,0
Healthcare,Zeotap,7724877.0,7,4694,8.838957517905484,0
Healthcare,Zeotap,7724879.0,0,222,0.7973588347852509,0
Healthcare,Zeotap,7821785.0,1,714,1.343813906792432,0
Healthcare,Zeotap,7821788.0,0,344,0.646890319843065,0
Healthcare,Zeotap,7821790.0,0,45,0.168130509170191,0
Healthcare,Zeotap,7989484.0,0,108,0.34648388415795695,0
Healthcare,Zeotap,7989485.0,3,2275,3.81679775363081,0
Healthcare,Zeotap,7989486.0,1,1223,2.19869887678949,0
Healthcare,Zeotap,7989492.0,1,761,2.6111422257616113,0
Healthcare,Zeotap,7989493.0,14,13079,24.0546013905509,0
Healthcare,Zeotap,7989494.0,19,17403,33.098403485244255,0
Healthcare,Zeotap,8039588.0,0,42,0.135542968005618,0
Healthcare,Zeotap,8039589.0,1,610,1.065749732738283,0
Healthcare,Zeotap,8039590.0,0,332,0.601517344949688,0
Healthcare,Zeotap,12313098.0,2,91,0.144949372242699,0
Healthcare,Zeotap,12313099.0,5,1704,3.774417874776529,0
Healthcare,Zeotap,12313100.0,4,8665,16.238471413959545,0
Healthcare,Zeotap,12313101.0,0,228,0.570538832808174,0
Healthcare,Zeotap,12313102.0,3,6673,13.097024459740105,0
Healthcare,Zeotap,12313103.0,0,2,0.004281880059577,0
Healthcare,Zeotap,12313104.0,0,8,0.019290078022547,0
Healthcare,Zeotap,12314659.0,2,1888,2.846852973968896,0
Healthcare,Zeotap,12314660.0,37,20030,42.03772547380853,0
Healthcare,Zeotap,12314661.0,0,1,0.001786054471664,0
Healthcare,Zeotap,12314662.0,2,2045,4.603047790602861,0
Healthcare,Zeotap,12314663.0,0,10,0.019307790859996,0
Healthcare,Zeotap,12314664.0,135,98753,190.18708613399343,2
Healthcare,Zeotap,12314666.0,77,70224,131.44382948342079,0
Healthcare,Zeotap,12315269.0,3,972,2.192767895390506,0
Healthcare,Zeotap,12315271.0,0,158,0.326416530282825,0
Healthcare,Zeotap,12315272.0,0,25,0.040947352357744,0
Healthcare,Zeotap,12315273.0,3,2865,5.788488841194644,0
Healthcare,Zeotap,12315274.0,3,3401,6.472016809270752,0
Healthcare,Zeotap,12315275.0,0,7,0.013303954197854,0
Healthcare,Zeotap,12315276.0,0,11,0.021422912199681,0
Healthcare,Zeotap,13583264.0,0,6,0.017787615653490997,0
Healthcare,Zeotap,13583270.0,0,0,0.0,1
Healthcare,Zeotap,13583310.0,0,3,0.007545830698672,0
Healthcare,Zeotap,13583312.0,0,7,0.019628783649118,0
Healthcare,Zeotap,13583327.0,0,62,0.17157630752317998,0
Healthcare,Zeotap,13583330.0,0,438,0.829242335101966,0
Healthcare,Zeotap,13583332.0,0,524,0.988589740569075,0
Healthcare,Zeotap,13583364.0,0,5,0.010733775716434,0
Healthcare,Zeotap,13583430.0,0,259,0.480876684782912,0
Healthcare,Zeotap New,12313098.0,2,91,0.15925912257462702,0
Healthcare,Zeotap New,12313099.0,5,1704,4.1577727662132,0
Healthcare,Zeotap New,12313100.0,4,8665,17.75465984821216,2
Healthcare,Zeotap New,12313101.0,0,228,0.624609624411564,1
Healthcare,Zeotap New,12313102.0,3,6673,14.30760786154031,0
Healthcare,Zeotap New,12313103.0,0,2,0.004540449459577,0
Healthcare,Zeotap New,12313104.0,0,8,0.021158251462547,0
Healthcare,Zeotap New,12313486.0,5,817,1.8507565953161962,0
Healthcare,Zeotap New,12313487.0,0,103,0.251532597604654,0
Healthcare,Zeotap New,12313488.0,3,2203,4.451678802439616,0
Healthcare,Zeotap New,12313489.0,0,13,0.020352935055494,1
Healthcare,Zeotap New,12313490.0,0,8,0.022746566785433,0
Healthcare,Zeotap New,12313491.0,3,3704,6.967834365182425,1
Healthcare,Zeotap New,12313492.0,0,15,0.037153631150383,0
Healthcare,Zeotap New,12314123.0,7,4979,10.437532742560824,0
Healthcare,Zeotap New,12314124.0,0,871,1.777260596636762,1
Healthcare,Zeotap New,12314125.0,0,423,0.670773065373543,0
Healthcare,Zeotap New,12314126.0,29,25883,48.86276067168577,6
Healthcare,Zeotap New,12314127.0,41,36457,70.19339263117082,7
Healthcare,Zeotap New,12314128.0,0,101,0.158370486370357,0
Healthcare,Zeotap New,12314129.0,0,2,0.005290264218924,0
Healthcare,Zeotap New,12314266.0,0,0,0.0,0
Healthcare,Zeotap New,12314394.0,0,2,0.006290666681779,0
Healthcare,Zeotap New,12314395.0,0,2,0.0062235159316689995,0
Healthcare,Zeotap New,12314406.0,0,9,0.028253523913007998,0
Healthcare,Zeotap New,12314408.0,0,343,0.616650292435467,0
Healthcare,Zeotap New,12314413.0,0,9,0.024036660466608,0
Healthcare,Zeotap New,12314455.0,1,279,0.537640138004945,0
Healthcare,Zeotap New,12314462.0,0,4,0.011242112272433,0
Healthcare,Zeotap New,12314464.0,0,4,0.010532066735338,0
Healthcare,Zeotap New,12314524.0,0,27,0.067825765604999,0
Healthcare,Zeotap New,12314659.0,2,1888,3.145021218410708,1
Healthcare,Zeotap New,12314660.0,37,20030,46.01663290315625,0
Healthcare,Zeotap New,12314661.0,0,1,0.001829950471664,0
Healthcare,Zeotap New,12314662.0,2,2045,5.148931678558508,2
Healthcare,Zeotap New,12314663.0,0,10,0.021071851468395998,0
Healthcare,Zeotap New,12314664.0,135,98753,210.45538359987296,23
Healthcare,Zeotap New,12314666.0,77,70224,144.2569959301239,8
Healthcare,Zeotap New,12315269.0,3,972,2.403621999774154,0
Healthcare,Zeotap New,12315271.0,0,158,0.361953313657522,0
Healthcare,Zeotap New,12315272.0,0,25,0.045427433795102,0
Healthcare,Zeotap New,12315273.0,3,2865,6.344175169014024,0
Healthcare,Zeotap New,12315274.0,3,3401,7.080801250034087,0
Healthcare,Zeotap New,12315275.0,0,7,0.014528140968488,0
Healthcare,Zeotap New,12315276.0,0,11,0.023720718736787,0
Healthcare,Zeotap New,12315928.0,0,2,0.004364371257247,0
Healthcare,Zeotap New,13583264.0,0,6,0.018291039353491002,0
Healthcare,Zeotap New,13583270.0,0,0,0.0,1
Healthcare,Zeotap New,13583310.0,0,3,0.008032853944672,0
Healthcare,Zeotap New,13583312.0,0,7,0.020172723777118,0
Healthcare,Zeotap New,13583327.0,0,62,0.176391108752354,0
Healthcare,Zeotap New,13583330.0,0,438,0.854156902266982,0
Healthcare,Zeotap New,13583332.0,0,524,1.016392838470998,0
Healthcare,Zeotap New,13583364.0,0,5,0.010999151318434,0
Healthcare,Zeotap New,13583430.0,0,259,0.49577151628803195,0
Healthcare,cordlessdata,13767413.0,0,0,0.0,0
Healthcare,cordlessdata,13767531.0,0,0,0.0,0
Healthcare,cordlessdata,14012231.0,5,5509,17.206252812215304,1
Healthcare,cordlessdata,14012267.0,0,0,0.0,0
Healthcare,cordlessdata,14012269.0,0,0,0.0,0
Healthcare,cordlessdata,14012275.0,0,0,0.0,0
Healthcare,cordlessdata,14012299.0,0,0,0.0,0
Healthcare,cordlessdata,14012303.0,0,0,0.0,0
Healthcare,cordlessdata,14012307.0,0,2,0.004759604641105,0
Healthcare,eLand,8946503.0,0,0,0.0,0
Healthcare,eLand,8946680.0,0,14,0.027811070512836,0
Healthcare,eXelate,12161892.0,82,75741,122.92341140552448,0
Healthcare,eXelate,12176448.0,0,9,0.023839395276026,0
Healthcare,eXelate,12176631.0,0,24,0.059939199819575004,0
Healthcare,eXelate,12176737.0,0,0,0.0,0
Healthcare,eXelate,12176882.0,0,14,0.04120735813292,0
Healthcare,eXelate,12176960.0,0,30,0.077192296170062,0
Healthcare,eXelate,12176969.0,0,16,0.0444847016743,0
Healthcare,eXelate,12176976.0,0,27,0.07269645875646899,0
Healthcare,eXelate,12177098.0,0,16,0.044831186897481,0
Healthcare,eXelate,12177417.0,0,19,0.047104406871036,0
Healthcare,eXelate,12177624.0,0,0,0.0,0
Healthcare,eXelate,12178318.0,0,4,0.009667415712942,0
Healthcare,eXelate,12178539.0,0,36,0.097020996587961,0
Healthcare,eXelate,12185138.0,0,10,0.030510733428811,0
Healthcare,eXelate,12185495.0,0,0,0.0,0
Healthcare,eXelate,12185687.0,0,8,0.025446725694678,0
Healthcare,eXelate,12186975.0,0,0,0.0,1
Healthcare,eXelate,12187068.0,0,12,0.039690703866127,0
Healthcare,eXelate,12187987.0,0,5,0.013034176278362,0
Healthcare,eXelate,12188111.0,0,16,0.043273319794828,0
Healthcare,eXelate,12188116.0,0,33,0.090437891499508,0
Healthcare,eXelate,12188120.0,0,7,0.019588703276331998,0
Healthcare,eXelate,12188138.0,0,10,0.025414482767358998,0
Healthcare,eXelate,12188184.0,0,11,0.029258019781827,0
Healthcare,eXelate,12188206.0,0,27,0.073779066774152,0
Healthcare,eXelate,12191708.0,0,29,0.080457412207693,0
Healthcare,eXelate,12191726.0,0,10,0.026769099401646,0
Healthcare,eXelate,12191796.0,0,7,0.019194784369905,0
Healthcare,eXelate,12191808.0,0,25,0.06334496479699,0
Healthcare,eXelate,12191817.0,0,35,0.093490197020593,0
Healthcare,eXelate,12191834.0,0,32,0.08360039566944599,0
Healthcare,emetriq,7985582.0,0,10,0.016896522960218,0
Healthcare,emetriq,7985588.0,0,20,0.042934443923834,0
Healthcare,emetriq,7985590.0,0,43,0.082797254678187,0
Healthcare,emetriq,7985614.0,0,39,0.090051113100516,0
Healthcare,emetriq,8662426.0,0,74,0.16648785894123602,0
Healthcare,emetriq,8767089.0,0,27,0.044982875655426,0
Healthcare,emetriq,8767090.0,0,43,0.094157482436658,0
Healthcare,emetriq,8767092.0,1,998,1.959516574637031,0
Healthcare,emetriq,8767093.0,2,1094,2.140109295218937,0
Healthcare,emetriq,8767094.0,1,915,1.783021583449105,0
Healthcare,emetriq,8767095.0,2,1212,2.309848245040105,0
Healthcare,emetriq,8767096.0,1,910,1.762956865302562,0
Healthcare,emetriq,8767097.0,0,35,0.086086156402384,0
Healthcare,emetriq,8767098.0,2,1276,2.440311950687314,0
Healthcare,emetriq,8767099.0,1,1107,2.100202031273707,0
Healthcare,emetriq,9062252.0,0,26,0.043109509821825,0
Healthcare,iMedical,12755257.0,0,58,1.19093185671982,0
Healthcare,iMedical,12755642.0,0,0,0.0,0
Healthcare,myTV SUPER (TVB),9870382.0,0,2,0.003435096306486,0
Healthcare,myTV SUPER (TVB),9870384.0,0,40,0.054388949980295996,0
Healthcare,offline attribution brand Placed powered by Foursqure,-75.0,0,0,0.0,0
Healthcare,offline attribution brand factualodp,-48.0,0,0,0.0,1
Hospitality and Tourism,123push,12081677.0,931,3077566,1831.7451269716673,0
Hospitality and Tourism,123push,12213791.0,13,76015,41.50954544706232,0
Hospitality and Tourism,123push,12214889.0,0,31,0.016499656515231,0
Hospitality and Tourism,123push,12217822.0,0,0,0.0,0
Hospitality and Tourism,123push,12229442.0,0,0,0.0,0
Hospitality and Tourism,123push,12229443.0,918,2737532,1653.65511645656,0
Hospitality and Tourism,123push,12235829.0,2959,8597139,4683.885094061729,26
Hospitality and Tourism,123push,12236075.0,626,1376873,1181.7319345138437,0
Hospitality and Tourism,123push,12309086.0,98,123296,417.09486219617827,0
Hospitality and Tourism,123push,12401065.0,0,19,0.009429854528704,0
Hospitality and Tourism,123push,12401878.0,0,26,0.014568850130481,0
Hospitality and Tourism,180byTwo from Anteriad,11424014.0,0,0,0.0,0
Hospitality and Tourism,180byTwo from Anteriad,11427359.0,0,0,0.0,0
Hospitality and Tourism,ALC,12578311.0,68,234415,146.8068322606427,0
Hospitality and Tourism,Acxiom,285325.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,9186216.0,1167,2128306,1494.6695269069555,20
Hospitality and Tourism,Acxiom,9567061.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,9567841.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,9567962.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,9569109.0,887,2079772,2221.4089684797373,9
Hospitality and Tourism,Acxiom,9569200.0,213,445900,606.296173274077,0
Hospitality and Tourism,Acxiom,10999033.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,12132109.0,3,2851,12.415084184581605,0
Hospitality and Tourism,Acxiom,12647433.0,6,9710,14.582140212185896,0
Hospitality and Tourism,Acxiom,12691021.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,12691280.0,165,240989,221.81612214405123,0
Hospitality and Tourism,Acxiom,12691315.0,15,55813,34.27938678886546,0
Hospitality and Tourism,Acxiom,12790429.0,0,0,0.0,0
Hospitality and Tourism,Acxiom,13720986.0,277,766669,350.34546588642104,0
Hospitality and Tourism,Acxiom,13904231.0,62,97661,114.36666585450357,0
Hospitality and Tourism,Acxiom,13904666.0,13,32247,20.525539427951756,0
Hospitality and Tourism,AdAdvisor by Neustar,1590976.0,2,6664,30.185811697955387,0
Hospitality and Tourism,AdAdvisor by Neustar,8382961.0,0,5124,17.262273674565872,2
Hospitality and Tourism,AdAdvisor by TransUnion,271625.0,231,469428,584.6475303262415,1
Hospitality and Tourism,AdAdvisor by TransUnion,13856646.0,0,24,0.012066250571699,0
Hospitality and Tourism,Adprime,9058219.0,0,0,0.0,0
Hospitality and Tourism,AdsIntel,13919663.0,0,25,0.013715874172261,0
Hospitality and Tourism,Adsquare,10753296.0,0,110,0.052087560328343,0
Hospitality and Tourism,Adsquare,10753311.0,0,154,0.077974880744334,0
Hospitality and Tourism,Adsquare,10753326.0,0,121,0.056314439957414,0
Hospitality and Tourism,AlikeAudience,7762231.0,671,1309633,675.0881714448279,0
Hospitality and Tourism,AlikeAudience,7762261.0,1227,4008272,2436.0364847293845,1
Hospitality and Tourism,AlikeAudience,8027011.0,69,147500,321.91713672055374,4
Hospitality and Tourism,AlikeAudience,8027013.0,68,142890,308.4894625332942,4
Hospitality and Tourism,AlikeAudience,8027018.0,69,150985,340.0860431372198,4
Hospitality and Tourism,AlikeAudience,8027025.0,0,2,0.001149735747752,0
Hospitality and Tourism,AlikeAudience,8027027.0,0,1,0.000508472917523,0
Hospitality and Tourism,AlikeAudience,8149280.0,10,1602,9.324765718792277,0
Hospitality and Tourism,AlikeAudience,8149301.0,11,16617,20.61892526175305,0
Hospitality and Tourism,AlikeAudience,8745597.0,0,2,0.0008743301910039999,0
Hospitality and Tourism,AlikeAudience,8745599.0,0,0,0.0,0
Hospitality and Tourism,AlikeAudience,11858481.0,1831,5664560,3578.109261220848,0
Hospitality and Tourism,AlikeAudience,12771538.0,1248,3752885,2291.443896272766,0
Hospitality and Tourism,AlikeAudience,12820167.0,2473,8019401,4573.718593774437,0
Hospitality and Tourism,Alliant,3802139.0,14,28767,94.57758518850132,0
Hospitality and Tourism,Alliant,3802161.0,24,43896,145.7648390255891,0
Hospitality and Tourism,Alliant,3802169.0,24,40847,136.41508753052236,0
Hospitality and Tourism,Alliant,3802382.0,17,34023,47.62898019013295,0
Hospitality and Tourism,Alliant,3802411.0,0,176,0.289680490320567,0
Hospitality and Tourism,Alliant,7225857.0,22,29571,101.34557272462297,0
Hospitality and Tourism,Alliant,9022653.0,34,70058,164.58142302438347,4
Hospitality and Tourism,Alliant,9022654.0,45,100725,165.28643992462437,0
Hospitality and Tourism,Alliant,9022655.0,44,83516,135.02427198469206,0
Hospitality and Tourism,Alliant,9022656.0,54,112503,267.4056545447556,0
Hospitality and Tourism,Alliant,9022657.0,57,110052,182.38119306336742,4
Hospitality and Tourism,Alliant,9022658.0,23,55348,88.50943380260284,0
Hospitality and Tourism,Alliant,9022659.0,32,65795,156.627715655465,0
Hospitality and Tourism,Alliant,9022660.0,26,68566,160.0420799755219,4
Hospitality and Tourism,Alliant,9786900.0,0,0,0.0,0
Hospitality and Tourism,Alliant,12599847.0,1,10124,32.4052196300892,0
Hospitality and Tourism,Alliant,12599848.0,12,18532,60.22874839355729,0
Hospitality and Tourism,Alliant,12599849.0,13,24263,77.38223216272179,0
Hospitality and Tourism,Alliant,12599850.0,16,27739,88.5537983894798,0
Hospitality and Tourism,Alliant,12599851.0,15,23392,76.7662489686576,0
Hospitality and Tourism,Alliant,12599852.0,13,26001,85.20367335950739,0
Hospitality and Tourism,Alliant,12599853.0,14,26953,87.80535675220163,0
Hospitality and Tourism,Alliant,12599854.0,24,47119,154.01532358590723,0
Hospitality and Tourism,Alliant,12599855.0,1,9348,29.72299889602209,0
Hospitality and Tourism,Alliant,12599856.0,7,13436,43.961981671443084,0
Hospitality and Tourism,Alliant,12599857.0,9,18451,60.204926060896454,0
Hospitality and Tourism,Alliant,12599858.0,11,19258,62.64357266628077,0
Hospitality and Tourism,Alliant,12599859.0,9,21484,69.80080156202729,0
Hospitality and Tourism,Alliant,12599860.0,10,21958,71.54314252610581,0
Hospitality and Tourism,Alliant,12599861.0,13,23393,75.56939632949954,0
Hospitality and Tourism,Alliant,12599862.0,21,43555,141.34758436132728,0
Hospitality and Tourism,AmeriLINK,8784503.0,27,7128,42.823975047305595,0
Hospitality and Tourism,AmeriLINK,11753276.0,260,455371,444.6187837414921,0
Hospitality and Tourism,AmeriLINK,11753284.0,1,1627,4.410093195149229,0
Hospitality and Tourism,AmeriLINK,11756617.0,348,402388,1639.9664821791243,0
Hospitality and Tourism,AmeriLINK,11756738.0,0,763,2.220312519590502,0
Hospitality and Tourism,AmeriLINK,11756739.0,151,231543,267.11165372263605,0
Hospitality and Tourism,AmeriLINK,11756746.0,2,1226,3.603380785638488,0
Hospitality and Tourism,Ameribase Digital,14072784.0,115,28699,171.4644052666349,0
Hospitality and Tourism,Ameribase Digital,14137679.0,7,14097,19.86441044134192,0
Hospitality and Tourism,Ameribase Digital,14137689.0,2,11564,51.35065597889824,0
Hospitality and Tourism,Ameribase Digital,14137874.0,20,28470,14.813937174176058,2
Hospitality and Tourism,AmeribaseDigital,5060614.0,10,18910,67.23944047902283,0
Hospitality and Tourism,AmeribaseDigital,11803349.0,0,0,0.0,0
Hospitality and Tourism,AnalyticsIQ,9295045.0,0,0,0.0,0
Hospitality and Tourism,AnalyticsIQ,9295235.0,0,0,0.0,0
Hospitality and Tourism,AnalyticsIQ,9301020.0,245,323168,459.66332946048425,0
Hospitality and Tourism,AnalyticsIQ,10080096.0,0,0,0.0,0
Hospitality and Tourism,AnalyticsIQ,13724343.0,89,126750,158.0890311153376,0
Hospitality and Tourism,Attain,13964006.0,233,798206,487.6739924121024,0
Hospitality and Tourism,Audience Accelerator,12591467.0,0,26,0.013921895922189,0
Hospitality and Tourism,Audience Accelerator,12608600.0,0,16,0.00860738363357,0
Hospitality and Tourism,Audience Network,13676572.0,465,781139,1761.1040005927896,0
Hospitality and Tourism,Audience Network,13676581.0,105,156313,655.0185685234925,0
Hospitality and Tourism,Audience Network,13677440.0,13,9707,24.071491589143115,0
Hospitality and Tourism,Audience Synergy,12769680.0,0,29,0.432589257414633,0
Hospitality and Tourism,AudienceOne,7873071.0,0,5,0.002729095632557,0
Hospitality and Tourism,AudienceOne,7873090.0,0,12,0.00623128230804,0
Hospitality and Tourism,AudienceOne,7873117.0,0,6,0.0030985690641,0
Hospitality and Tourism,AudienceOne,7873121.0,0,11,0.004357739039218,0
Hospitality and Tourism,AudienceOne,7873155.0,0,14,0.0076645924404980005,0
Hospitality and Tourism,AudienceOne,7873336.0,0,4,0.0018500060902329999,0
Hospitality and Tourism,Audiences by Oracle,7561458.0,0,115,0.062514235438284,0
Hospitality and Tourism,Audiences by Oracle,7561460.0,0,538,0.320001956648496,0
Hospitality and Tourism,Audiences by Oracle,7561461.0,0,481,0.259321757392942,0
Hospitality and Tourism,Audiences by Oracle,7561462.0,0,37,0.022479875451803,0
Hospitality and Tourism,Audiences by Oracle,7561463.0,0,52,0.030420570085168,0
Hospitality and Tourism,Audiences by Oracle,7561464.0,0,28,0.016940408313925,0
Hospitality and Tourism,Audiences by Oracle,7653115.0,0,0,0.0,0
Hospitality and Tourism,Audiences by Oracle,7653363.0,0,0,0.0,0
Hospitality and Tourism,Audiences by Oracle,8260600.0,1,2655,7.121358738379018,0
Hospitality and Tourism,Audiences by Oracle,8260601.0,3,4815,15.351808679792944,0
Hospitality and Tourism,Audiences by Oracle,8260605.0,0,1636,4.409991187725208,0
Hospitality and Tourism,Audiences by Oracle,8260606.0,1,3472,10.922916416264576,0
Hospitality and Tourism,Audiences by Oracle,8261353.0,6,5693,18.186963078364606,0
Hospitality and Tourism,Audiences by Oracle,8261354.0,4,6514,20.576464040994647,0
Hospitality and Tourism,Audiences by Oracle,8261355.0,4,5260,16.72035369133407,0
Hospitality and Tourism,Audiences by Oracle,8261356.0,2,4313,13.508768406318945,0
Hospitality and Tourism,Audiences by Oracle,8261357.0,2,5039,15.962376086882067,0
Hospitality and Tourism,Audiences by Oracle,8261358.0,2,4017,12.517216004584643,0
Hospitality and Tourism,Audiences by Oracle,9939018.0,41,51764,186.83695853605727,0
Hospitality and Tourism,Audiences by Oracle,10344344.0,0,0,0.0,0
Hospitality and Tourism,Audigent,9931755.0,1379,4646776,2850.644021240546,1
Hospitality and Tourism,Audigent,12110040.0,7,8381,36.27063665964004,0
Hospitality and Tourism,Audigent,12137154.0,0,0,0.0,0
Hospitality and Tourism,Audigent,12580957.0,0,3,0.002352901957445,0
Hospitality and Tourism,Audigent,12580958.0,0,51,0.036768180794779,0
Hospitality and Tourism,Bombora,10098844.0,0,1,0.000478236746988,0
Hospitality and Tourism,Bombora,10099002.0,0,0,0.0,0
Hospitality and Tourism,Bridge,13750702.0,0,26,0.016781948253177997,0
Hospitality and Tourism,Bridge,13750887.0,0,65,0.039796666404062,0
Hospitality and Tourism,Bridge,13763133.0,552,1114183,1701.700688394657,2
Hospitality and Tourism,CIS,13145102.0,53,64660,88.50528780101149,0
Hospitality and Tourism,Causeway Solutions,12133627.0,3,7026,10.142349813206277,0
Hospitality and Tourism,Claritas,7405612.0,40,76582,38.48341747952773,0
Hospitality and Tourism,Claritas,8439687.0,0,0,0.0,0
Hospitality and Tourism,Claritas,12178581.0,0,0,0.0,0
Hospitality and Tourism,Comscore,8290582.0,0,0,0.0,0
Hospitality and Tourism,Comscore,8290583.0,0,0,0.0,0
Hospitality and Tourism,Comscore,8290584.0,0,0,0.0,0
Hospitality and Tourism,Comscore,8290586.0,0,0,0.0,0
Hospitality and Tourism,Comscore,8290593.0,37,91727,154.50915317918597,0
Hospitality and Tourism,Comscore,8290594.0,30,58033,188.61338892140154,0
Hospitality and Tourism,Comscore,8290595.0,28,53717,174.66681446547972,0
Hospitality and Tourism,Comscore,8290596.0,29,56692,184.54379370298508,0
Hospitality and Tourism,Comscore,8290597.0,46,75487,246.2548742241139,0
Hospitality and Tourism,Comscore,8290598.0,10,28180,91.74703714596274,0
Hospitality and Tourism,Comscore,8290605.0,34,49814,163.08320309109985,0
Hospitality and Tourism,Comscore,8290606.0,30,37867,123.91832019992187,0
Hospitality and Tourism,Comscore,8290607.0,29,32080,104.97469643897615,0
Hospitality and Tourism,Comscore,8290622.0,13,42529,50.91180031816442,0
Hospitality and Tourism,Comscore,8290623.0,27,38430,124.2255669579089,0
Hospitality and Tourism,Comscore,8290624.0,25,37235,120.42914944356686,0
Hospitality and Tourism,Comscore,8290625.0,28,43463,139.97648938700252,0
Hospitality and Tourism,Comscore,8290626.0,36,66304,214.8394153986363,0
Hospitality and Tourism,Comscore,8290627.0,28,38967,125.60888962150672,0
Hospitality and Tourism,Comscore,8290634.0,35,59115,191.56718136211822,0
Hospitality and Tourism,Comscore,8290635.0,31,47793,154.8848452699982,0
Hospitality and Tourism,Comscore,8290636.0,26,40965,133.6242610119734,0
Hospitality and Tourism,Comscore,8290653.0,49,127607,202.08027157682514,0
Hospitality and Tourism,Comscore,8290654.0,44,85099,276.3467605358574,0
Hospitality and Tourism,Comscore,8290655.0,44,81290,263.60768820901603,0
Hospitality and Tourism,Comscore,8290656.0,46,87980,285.63643219280385,0
Hospitality and Tourism,Comscore,8290657.0,58,108921,353.84398686228064,0
Hospitality and Tourism,Comscore,8290658.0,31,54196,175.61066999902735,0
Hospitality and Tourism,Comscore,8290665.0,55,92195,298.91555072656615,0
Hospitality and Tourism,Comscore,8290666.0,49,70435,229.33821142334546,0
Hospitality and Tourism,Comscore,8290667.0,47,62750,204.38255187294715,0
Hospitality and Tourism,Cross Pixel,256162.0,24,35584,44.24126040590961,0
Hospitality and Tourism,Cross Pixel,256163.0,2,1079,4.26439837493675,0
Hospitality and Tourism,Cross Pixel,256339.0,0,0,0.0,0
Hospitality and Tourism,Cross Pixel,294761.0,0,3,0.001782290350728,0
Hospitality and Tourism,Cross Pixel,2173997.0,0,2384,1.692470809176863,0
Hospitality and Tourism,DBM Atlas,9817841.0,0,601,2.305137337080184,0
Hospitality and Tourism,Data Alliance,440.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,757.0,193,457809,519.5928897895902,0
Hospitality and Tourism,Data Alliance,979.0,15,41666,20.953158488469565,0
Hospitality and Tourism,Data Alliance,1040.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,1779.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,2413.0,1,1783,5.619391688431051,0
Hospitality and Tourism,Data Alliance,2457.0,55,97467,122.45193216834222,0
Hospitality and Tourism,Data Alliance,2598.0,4,1882,11.44302686028411,0
Hospitality and Tourism,Data Alliance,3829.0,0,5,0.003043954129159,0
Hospitality and Tourism,Data Alliance,5100.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8156.0,59,169534,124.75177411669132,0
Hospitality and Tourism,Data Alliance,9081.0,217,523028,555.8620900653347,0
Hospitality and Tourism,Data Alliance,11521.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,17845.0,47,33408,42.533694146564414,0
Hospitality and Tourism,Data Alliance,25973.0,0,4,0.002834863268073,0
Hospitality and Tourism,Data Alliance,29464.0,26,35307,120.39004386631944,0
Hospitality and Tourism,Data Alliance,33128.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,100583.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,100706.0,0,2,0.001056964013554,0
Hospitality and Tourism,Data Alliance,102703.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,255998.0,0,1188,1.920270802057406,0
Hospitality and Tourism,Data Alliance,256054.0,0,11,0.072058106982898,0
Hospitality and Tourism,Data Alliance,256059.0,0,952,1.965757518045381,0
Hospitality and Tourism,Data Alliance,256162.0,59,128190,93.66079329393308,2
Hospitality and Tourism,Data Alliance,256265.0,23,27232,122.35555678057193,0
Hospitality and Tourism,Data Alliance,256267.0,58,60929,275.5158544416079,0
Hospitality and Tourism,Data Alliance,256289.0,0,1148,7.391954836417286,0
Hospitality and Tourism,Data Alliance,256339.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,265502.0,16,28560,34.37524174078278,0
Hospitality and Tourism,Data Alliance,265506.0,16,40489,19.92366393639711,0
Hospitality and Tourism,Data Alliance,292867.0,44,133838,69.33574890126273,0
Hospitality and Tourism,Data Alliance,294761.0,0,3,0.001600180800728,0
Hospitality and Tourism,Data Alliance,300615.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,1563531.0,23,25549,34.538359455140174,0
Hospitality and Tourism,Data Alliance,1586252.0,0,0,0.0,0
